latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
47.065025,15.512195,355.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%)
2006-09-19T12:00,18.2,80
2006-09-19T13:00,18.5,77
2006-09-19T14:00,18.8,76
2006-09-19T15:00,18.6,76
2006-09-19T16:00,17.9,80
2006-09-19T17:00,17.0,85
2006-09-19T18:00,15.3,88
2006-09-19T19:00,14.3,90
2006-09-19T20:00,14.0,88
2006-09-19T21:00,13.8,88
2006-09-19T22:00,13.8,87
2006-09-19T23:00,13.2,89
2006-09-20T00:00,13.2,89
2006-09-20T01:00,13.2,89
2006-09-20T02:00,12.9,89
2006-09-20T03:00,13.0,89
2006-09-20T04:00,12.6,90
2006-09-20T05:00,11.6,92
2006-09-20T06:00,12.2,93
2006-09-20T07:00,15.5,82
2006-09-20T08:00,16.9,73
2006-09-20T09:00,18.4,64
2006-09-20T10:00,19.8,57
2006-09-20T11:00,20.6,53
2006-09-20T12:00,21.1,51
2006-09-20T13:00,21.4,50
2006-09-20T14:00,21.2,51
2006-09-20T15:00,21.1,53
2006-09-20T16:00,20.0,70
2006-09-20T17:00,18.7,66
2006-09-20T18:00,19.0,58
2006-09-20T19:00,18.3,63
2006-09-20T20:00,17.8,65
2006-09-20T21:00,17.2,67
2006-09-20T22:00,15.0,74
2006-09-20T23:00,12.8,82
2006-09-21T00:00,11.6,86
2006-09-21T01:00,10.6,90
2006-09-21T02:00,9.8,92
2006-09-21T03:00,9.2,94
2006-09-21T04:00,8.8,95
2006-09-21T05:00,8.5,96
2006-09-21T06:00,10.0,94
2006-09-21T07:00,12.4,94
2006-09-21T08:00,15.6,85
2006-09-21T09:00,17.9,74
2006-09-21T10:00,19.1,67
2006-09-21T11:00,19.9,62
2006-09-21T12:00,20.2,60
2006-09-21T13:00,20.5,59
2006-09-21T14:00,20.5,58
2006-09-21T15:00,20.0,61
2006-09-21T16:00,19.1,68
2006-09-21T17:00,17.6,76
2006-09-21T18:00,17.5,71
2006-09-21T19:00,17.3,74
2006-09-21T20:00,16.9,75
2006-09-21T21:00,16.5,76
2006-09-21T22:00,15.7,79
2006-09-21T23:00,14.3,84
2006-09-22T00:00,13.3,86
2006-09-22T01:00,12.5,88
2006-09-22T02:00,11.9,89
2006-09-22T03:00,11.2,92
2006-09-22T04:00,10.6,94
2006-09-22T05:00,10.3,95
2006-09-22T06:00,11.3,95
2006-09-22T07:00,13.7,95
2006-09-22T08:00,15.6,88
2006-09-22T09:00,17.0,80
2006-09-22T10:00,17.8,76
2006-09-22T11:00,18.5,72
2006-09-22T12:00,18.9,70
2006-09-22T13:00,19.1,68
2006-09-22T14:00,19.0,68
2006-09-22T15:00,18.6,71
2006-09-22T16:00,18.0,76
2006-09-22T17:00,17.2,80
2006-09-22T18:00,16.4,84
2006-09-22T19:00,16.1,90
2006-09-22T20:00,15.2,92
2006-09-22T21:00,14.9,92
2006-09-22T22:00,14.6,92
2006-09-22T23:00,14.4,92
2006-09-23T00:00,14.3,90
2006-09-23T01:00,13.9,90
2006-09-23T02:00,13.4,90
2006-09-23T03:00,12.7,89
2006-09-23T04:00,12.1,89
2006-09-23T05:00,12.2,84
2006-09-23T06:00,12.7,81
2006-09-23T07:00,14.4,79
2006-09-23T08:00,15.1,73
2006-09-23T09:00,16.0,66
2006-09-23T10:00,16.9,61
2006-09-23T11:00,17.8,58
2006-09-23T12:00,18.2,56
2006-09-23T13:00,18.5,55
2006-09-23T14:00,18.5,55
2006-09-23T15:00,18.1,56
2006-09-23T16:00,17.3,61
2006-09-23T17:00,15.9,73
2006-09-23T18:00,15.8,66
2006-09-23T19:00,15.4,67
2006-09-23T20:00,15.0,68
2006-09-23T21:00,14.2,70
2006-09-23T22:00,12.2,78
2006-09-23T23:00,10.6,84
2006-09-24T00:00,9.3,89
2006-09-24T01:00,8.6,92
2006-09-24T02:00,8.2,93
2006-09-24T03:00,7.9,94
2006-09-24T04:00,7.6,95
2006-09-24T05:00,7.4,95
2006-09-24T06:00,8.8,92
2006-09-24T07:00,11.7,91
2006-09-24T08:00,14.7,80
2006-09-24T09:00,17.1,70
2006-09-24T10:00,18.7,64
2006-09-24T11:00,19.2,63
2006-09-24T12:00,19.9,59
2006-09-24T13:00,19.9,60
2006-09-24T14:00,19.4,63
2006-09-24T15:00,19.1,66
2006-09-24T16:00,18.3,71
2006-09-24T17:00,17.1,77
2006-09-24T18:00,16.1,82
2006-09-24T19:00,15.1,84
2006-09-24T20:00,14.4,87
2006-09-24T21:00,14.5,85
2006-09-24T22:00,14.8,84
2006-09-24T23:00,14.3,85
2006-09-25T00:00,13.9,86
2006-09-25T01:00,13.0,89
2006-09-25T02:00,12.3,91
2006-09-25T03:00,11.8,93
2006-09-25T04:00,11.2,95
2006-09-25T05:00,11.0,94
2006-09-25T06:00,11.6,94
2006-09-25T07:00,12.6,97
2006-09-25T08:00,13.9,92
2006-09-25T09:00,15.1,84
2006-09-25T10:00,16.4,75
2006-09-25T11:00,17.4,69
2006-09-25T12:00,18.5,62
2006-09-25T13:00,19.4,58
2006-09-25T14:00,19.6,58
2006-09-25T15:00,19.4,60
2006-09-25T16:00,18.3,68
2006-09-25T17:00,17.0,74
2006-09-25T18:00,15.6,81
2006-09-25T19:00,14.9,85
2006-09-25T20:00,15.1,83
2006-09-25T21:00,14.1,86
2006-09-25T22:00,12.7,90
2006-09-25T23:00,11.7,93
2006-09-26T00:00,10.9,95
2006-09-26T01:00,10.4,96
2006-09-26T02:00,10.0,96
2006-09-26T03:00,8.8,98
2006-09-26T04:00,8.3,99
2006-09-26T05:00,8.3,99
2006-09-26T06:00,9.8,95
2006-09-26T07:00,13.3,90
2006-09-26T08:00,16.3,79
2006-09-26T09:00,18.7,68
2006-09-26T10:00,19.9,65
2006-09-26T11:00,20.6,62
2006-09-26T12:00,20.7,60
2006-09-26T13:00,20.6,60
2006-09-26T14:00,20.2,62
2006-09-26T15:00,19.7,66
2006-09-26T16:00,18.7,72
2006-09-26T17:00,17.5,75
2006-09-26T18:00,16.5,78
2006-09-26T19:00,15.6,78
2006-09-26T20:00,14.3,81
2006-09-26T21:00,13.5,84
2006-09-26T22:00,12.9,86
2006-09-26T23:00,12.6,87
2006-09-27T00:00,12.2,88
2006-09-27T01:00,12.1,90
2006-09-27T02:00,11.9,91
2006-09-27T03:00,12.0,91
2006-09-27T04:00,11.9,93
2006-09-27T05:00,12.1,92
2006-09-27T06:00,13.0,91
2006-09-27T07:00,14.1,88
2006-09-27T08:00,15.8,83
2006-09-27T09:00,17.4,77
2006-09-27T10:00,18.2,73
2006-09-27T11:00,19.0,70
2006-09-27T12:00,19.6,67
2006-09-27T13:00,20.2,66
2006-09-27T14:00,19.6,68
2006-09-27T15:00,18.0,78
2006-09-27T16:00,17.5,81
2006-09-27T17:00,16.6,85
2006-09-27T18:00,14.6,90
2006-09-27T19:00,15.2,84
2006-09-27T20:00,13.2,91
2006-09-27T21:00,11.7,95
2006-09-27T22:00,11.1,96
2006-09-27T23:00,10.3,97
2006-09-28T00:00,10.1,98
2006-09-28T01:00,10.0,98
2006-09-28T02:00,9.7,98
2006-09-28T03:00,9.4,99
2006-09-28T04:00,9.3,98
2006-09-28T05:00,8.8,99
2006-09-28T06:00,9.2,98
2006-09-28T07:00,12.0,94
2006-09-28T08:00,15.1,88
2006-09-28T09:00,17.8,75
2006-09-28T10:00,19.2,64
2006-09-28T11:00,19.9,60
2006-09-28T12:00,20.3,57
2006-09-28T13:00,20.3,58
2006-09-28T14:00,20.1,59
2006-09-28T15:00,19.6,63
2006-09-28T16:00,18.6,72
2006-09-28T17:00,16.9,79
2006-09-28T18:00,15.6,85
2006-09-28T19:00,15.1,85
2006-09-28T20:00,13.5,89
2006-09-28T21:00,12.3,92
2006-09-28T22:00,11.5,95
2006-09-28T23:00,10.6,96
2006-09-29T00:00,9.7,97
2006-09-29T01:00,9.1,98
2006-09-29T02:00,8.7,98
2006-09-29T03:00,8.4,98
2006-09-29T04:00,8.1,98
2006-09-29T05:00,7.9,98
2006-09-29T06:00,9.0,96
2006-09-29T07:00,12.6,95
2006-09-29T08:00,14.8,89
2006-09-29T09:00,16.9,81
2006-09-29T10:00,18.3,76
2006-09-29T11:00,19.5,69
2006-09-29T12:00,20.2,64
2006-09-29T13:00,20.5,62
2006-09-29T14:00,20.4,63
2006-09-29T15:00,20.0,66
2006-09-29T16:00,18.9,74
2006-09-29T17:00,17.5,82
2006-09-29T18:00,17.6,77
2006-09-29T19:00,17.2,80
2006-09-29T20:00,16.6,82
2006-09-29T21:00,15.1,86
2006-09-29T22:00,13.5,90
2006-09-29T23:00,12.3,93
2006-09-30T00:00,11.3,95
2006-09-30T01:00,10.5,97
2006-09-30T02:00,9.5,98
2006-09-30T03:00,8.9,100
2006-09-30T04:00,8.6,99
2006-09-30T05:00,8.2,100
2006-09-30T06:00,9.4,98
2006-09-30T07:00,13.2,92
2006-09-30T08:00,16.6,81
2006-09-30T09:00,18.9,71
2006-09-30T10:00,20.1,67
2006-09-30T11:00,20.9,65
2006-09-30T12:00,21.3,64
2006-09-30T13:00,21.1,65
2006-09-30T14:00,20.8,67
2006-09-30T15:00,20.0,73
2006-09-30T16:00,19.4,76
2006-09-30T17:00,18.4,79
2006-09-30T18:00,17.8,80
2006-09-30T19:00,15.1,91
2006-09-30T20:00,13.2,96
2006-09-30T21:00,11.9,99
2006-09-30T22:00,11.9,100
2006-09-30T23:00,11.7,99
2006-10-01T00:00,11.4,100
2006-10-01T01:00,11.0,99
2006-10-01T02:00,10.7,100
2006-10-01T03:00,10.4,100
2006-10-01T04:00,10.4,99
2006-10-01T05:00,10.3,99
2006-10-01T06:00,10.8,98
2006-10-01T07:00,13.7,94
2006-10-01T08:00,15.8,85
2006-10-01T09:00,17.7,75
2006-10-01T10:00,19.5,67
2006-10-01T11:00,20.9,60
2006-10-01T12:00,21.8,56
2006-10-01T13:00,22.4,53
2006-10-01T14:00,21.9,57
2006-10-01T15:00,21.2,64
2006-10-01T16:00,20.2,68
2006-10-01T17:00,18.5,78
2006-10-01T18:00,19.1,68
2006-10-01T19:00,16.7,89
2006-10-01T20:00,16.7,90
2006-10-01T21:00,15.7,93
2006-10-01T22:00,15.0,95
2006-10-01T23:00,14.4,96
2006-10-02T00:00,13.6,96
2006-10-02T01:00,12.8,98
2006-10-02T02:00,12.3,98
2006-10-02T03:00,12.2,97
2006-10-02T04:00,12.2,97
2006-10-02T05:00,12.4,96
2006-10-02T06:00,13.0,96
2006-10-02T07:00,13.9,98
2006-10-02T08:00,16.0,97
2006-10-02T09:00,16.3,95
2006-10-02T10:00,18.3,86
2006-10-02T11:00,17.7,88
2006-10-02T12:00,17.8,88
2006-10-02T13:00,18.1,85
2006-10-02T14:00,17.9,87
2006-10-02T15:00,17.7,89
2006-10-02T16:00,17.1,92
2006-10-02T17:00,16.4,96
2006-10-02T18:00,16.4,95
2006-10-02T19:00,17.8,90
2006-10-02T20:00,16.4,93
2006-10-02T21:00,14.7,96
2006-10-02T22:00,13.7,98
2006-10-02T23:00,13.2,99
2006-10-03T00:00,12.8,99
2006-10-03T01:00,12.6,99
2006-10-03T02:00,12.4,99
2006-10-03T03:00,12.1,99
2006-10-03T04:00,11.8,100
2006-10-03T05:00,11.6,100
2006-10-03T06:00,12.2,99
2006-10-03T07:00,15.5,94
2006-10-03T08:00,17.7,86
2006-10-03T09:00,19.5,77
2006-10-03T10:00,21.4,65
2006-10-03T11:00,22.5,58
2006-10-03T12:00,23.0,55
2006-10-03T13:00,22.7,57
2006-10-03T14:00,22.2,59
2006-10-03T15:00,21.4,62
2006-10-03T16:00,20.3,64
2006-10-03T17:00,19.3,67
2006-10-03T18:00,18.6,70
2006-10-03T19:00,18.7,73
2006-10-03T20:00,18.5,74
2006-10-03T21:00,18.0,78
2006-10-03T22:00,17.4,82
2006-10-03T23:00,16.5,87
2006-10-04T00:00,16.3,88
2006-10-04T01:00,16.0,89
2006-10-04T02:00,15.2,92
2006-10-04T03:00,14.3,96
2006-10-04T04:00,13.8,95
2006-10-04T05:00,13.2,90
2006-10-04T06:00,12.9,86
2006-10-04T07:00,13.7,82
2006-10-04T08:00,14.1,79
2006-10-04T09:00,14.6,73
2006-10-04T10:00,14.7,72
2006-10-04T11:00,15.4,68
2006-10-04T12:00,15.7,66
2006-10-04T13:00,16.0,65
2006-10-04T14:00,15.9,66
2006-10-04T15:00,15.4,70
2006-10-04T16:00,14.8,75
2006-10-04T17:00,14.0,86
2006-10-04T18:00,13.6,85
2006-10-04T19:00,12.5,93
2006-10-04T20:00,12.8,88
2006-10-04T21:00,12.9,87
2006-10-04T22:00,12.2,94
2006-10-04T23:00,11.8,97
2006-10-05T00:00,11.5,97
2006-10-05T01:00,11.5,97
2006-10-05T02:00,11.4,96
2006-10-05T03:00,11.2,96
2006-10-05T04:00,11.0,96
2006-10-05T05:00,10.8,95
2006-10-05T06:00,10.8,94
2006-10-05T07:00,10.8,93
2006-10-05T08:00,11.1,84
2006-10-05T09:00,11.7,78
2006-10-05T10:00,12.3,75
2006-10-05T11:00,13.1,70
2006-10-05T12:00,13.8,66
2006-10-05T13:00,14.5,61
2006-10-05T14:00,14.6,60
2006-10-05T15:00,14.5,62
2006-10-05T16:00,14.0,73
2006-10-05T17:00,13.1,74
2006-10-05T18:00,12.5,74
2006-10-05T19:00,10.5,80
2006-10-05T20:00,9.1,84
2006-10-05T21:00,7.9,89
2006-10-05T22:00,6.9,93
2006-10-05T23:00,6.3,95
2006-10-06T00:00,5.9,95
2006-10-06T01:00,5.6,96
2006-10-06T02:00,5.1,97
2006-10-06T03:00,4.7,97
2006-10-06T04:00,4.4,98
2006-10-06T05:00,4.1,98
2006-10-06T06:00,4.7,96
2006-10-06T07:00,8.3,86
2006-10-06T08:00,11.4,73
2006-10-06T09:00,13.7,61
2006-10-06T10:00,15.2,56
2006-10-06T11:00,16.1,52
2006-10-06T12:00,16.6,50
2006-10-06T13:00,16.9,49
2006-10-06T14:00,16.9,49
2006-10-06T15:00,16.4,53
2006-10-06T16:00,15.1,62
2006-10-06T17:00,13.4,71
2006-10-06T18:00,13.1,68
2006-10-06T19:00,11.3,72
2006-10-06T20:00,11.0,72
2006-10-06T21:00,9.6,77
2006-10-06T22:00,8.3,82
2006-10-06T23:00,7.4,85
2006-10-07T00:00,6.7,88
2006-10-07T01:00,6.0,89
2006-10-07T02:00,5.5,90
2006-10-07T03:00,5.1,92
2006-10-07T04:00,4.7,93
2006-10-07T05:00,4.4,93
2006-10-07T06:00,4.9,93
2006-10-07T07:00,7.6,91
2006-10-07T08:00,10.7,81
2006-10-07T09:00,13.3,71
2006-10-07T10:00,15.0,64
2006-10-07T11:00,15.9,61
2006-10-07T12:00,16.7,59
2006-10-07T13:00,17.1,58
2006-10-07T14:00,17.0,59
2006-10-07T15:00,16.5,64
2006-10-07T16:00,15.4,73
2006-10-07T17:00,14.1,79
2006-10-07T18:00,13.4,81
2006-10-07T19:00,12.0,86
2006-10-07T20:00,11.8,86
2006-10-07T21:00,11.9,82
2006-10-07T22:00,11.7,80
2006-10-07T23:00,11.5,78
2006-10-08T00:00,11.2,76
2006-10-08T01:00,10.8,78
2006-10-08T02:00,9.9,81
2006-10-08T03:00,9.2,82
2006-10-08T04:00,8.7,83
2006-10-08T05:00,8.6,83
2006-10-08T06:00,8.7,84
2006-10-08T07:00,10.6,85
2006-10-08T08:00,12.3,71
2006-10-08T09:00,13.6,63
2006-10-08T10:00,14.8,57
2006-10-08T11:00,15.9,52
2006-10-08T12:00,16.6,49
2006-10-08T13:00,16.8,47
2006-10-08T14:00,16.7,47
2006-10-08T15:00,16.2,51
2006-10-08T16:00,14.9,61
2006-10-08T17:00,12.7,73
2006-10-08T18:00,11.9,72
2006-10-08T19:00,13.0,64
2006-10-08T20:00,12.7,65
2006-10-08T21:00,12.4,66
2006-10-08T22:00,11.7,68
2006-10-08T23:00,9.2,77
2006-10-09T00:00,7.9,82
2006-10-09T01:00,6.5,85
2006-10-09T02:00,5.7,88
2006-10-09T03:00,5.1,89
2006-10-09T04:00,4.5,91
2006-10-09T05:00,4.0,93
2006-10-09T06:00,4.2,94
2006-10-09T07:00,6.9,92
2006-10-09T08:00,10.5,81
2006-10-09T09:00,13.3,69
2006-10-09T10:00,15.0,59
2006-10-09T11:00,16.1,53
2006-10-09T12:00,16.8,49
2006-10-09T13:00,17.1,48
2006-10-09T14:00,16.9,49
2006-10-09T15:00,16.1,56
2006-10-09T16:00,14.7,64
2006-10-09T17:00,13.3,71
2006-10-09T18:00,13.7,64
2006-10-09T19:00,12.9,67
2006-10-09T20:00,12.1,69
2006-10-09T21:00,8.5,82
2006-10-09T22:00,7.0,87
2006-10-09T23:00,5.8,91
2006-10-10T00:00,4.9,95
2006-10-10T01:00,4.4,96
2006-10-10T02:00,3.9,96
2006-10-10T03:00,3.7,96
2006-10-10T04:00,3.5,96
2006-10-10T05:00,3.4,94
2006-10-10T06:00,3.2,94
2006-10-10T07:00,7.1,88
2006-10-10T08:00,11.1,76
2006-10-10T09:00,14.1,65
2006-10-10T10:00,15.8,60
2006-10-10T11:00,16.7,58
2006-10-10T12:00,17.3,57
2006-10-10T13:00,17.4,58
2006-10-10T14:00,17.2,60
2006-10-10T15:00,16.5,65
2006-10-10T16:00,15.1,73
2006-10-10T17:00,13.3,83
2006-10-10T18:00,13.4,78
2006-10-10T19:00,13.0,80
2006-10-10T20:00,12.5,81
2006-10-10T21:00,10.1,88
2006-10-10T22:00,8.3,92
2006-10-10T23:00,7.1,94
2006-10-11T00:00,5.6,100
2006-10-11T01:00,5.5,100
2006-10-11T02:00,5.8,100
2006-10-11T03:00,5.6,100
2006-10-11T04:00,5.6,99
2006-10-11T05:00,5.4,99
2006-10-11T06:00,5.6,98
2006-10-11T07:00,7.8,97
2006-10-11T08:00,9.9,91
2006-10-11T09:00,12.5,82
2006-10-11T10:00,14.8,73
2006-10-11T11:00,16.0,67
2006-10-11T12:00,16.7,63
2006-10-11T13:00,16.9,60
2006-10-11T14:00,16.7,60
2006-10-11T15:00,16.1,64
2006-10-11T16:00,14.8,71
2006-10-11T17:00,13.2,79
2006-10-11T18:00,12.3,82
2006-10-11T19:00,13.2,77
2006-10-11T20:00,13.0,78
2006-10-11T21:00,12.6,79
2006-10-11T22:00,11.8,82
2006-10-11T23:00,10.9,85
2006-10-12T00:00,10.3,87
2006-10-12T01:00,9.7,89
2006-10-12T02:00,9.4,91
2006-10-12T03:00,9.2,91
2006-10-12T04:00,9.0,92
2006-10-12T05:00,8.5,92
2006-10-12T06:00,8.0,94
2006-10-12T07:00,10.1,93
2006-10-12T08:00,11.7,83
2006-10-12T09:00,13.2,76
2006-10-12T10:00,14.6,70
2006-10-12T11:00,15.6,65
2006-10-12T12:00,16.6,61
2006-10-12T13:00,16.9,60
2006-10-12T14:00,16.9,61
2006-10-12T15:00,16.3,65
2006-10-12T16:00,15.2,72
2006-10-12T17:00,14.6,72
2006-10-12T18:00,14.4,71
2006-10-12T19:00,13.9,75
2006-10-12T20:00,13.3,77
2006-10-12T21:00,10.9,85
2006-10-12T22:00,9.1,90
2006-10-12T23:00,8.3,93
2006-10-13T00:00,7.7,96
2006-10-13T01:00,7.2,98
2006-10-13T02:00,7.1,98
2006-10-13T03:00,7.2,98
2006-10-13T04:00,7.4,97
2006-10-13T05:00,7.9,98
2006-10-13T06:00,8.5,97
2006-10-13T07:00,11.1,92
2006-10-13T08:00,13.6,86
2006-10-13T09:00,15.6,79
2006-10-13T10:00,16.7,73
2006-10-13T11:00,17.5,69
2006-10-13T12:00,17.7,68
2006-10-13T13:00,17.8,68
2006-10-13T14:00,17.4,71
2006-10-13T15:00,16.8,75
2006-10-13T16:00,15.6,82
2006-10-13T17:00,14.3,88
2006-10-13T18:00,13.5,90
2006-10-13T19:00,14.3,84
2006-10-13T20:00,14.0,85
2006-10-13T21:00,13.6,87
2006-10-13T22:00,13.2,88
2006-10-13T23:00,12.6,90
2006-10-14T00:00,11.7,93
2006-10-14T01:00,11.2,95
2006-10-14T02:00,10.9,96
2006-10-14T03:00,10.6,96
2006-10-14T04:00,10.4,96
2006-10-14T05:00,10.2,96
2006-10-14T06:00,9.9,96
2006-10-14T07:00,11.7,97
2006-10-14T08:00,12.8,93
2006-10-14T09:00,13.7,85
2006-10-14T10:00,14.1,82
2006-10-14T11:00,14.4,81
2006-10-14T12:00,14.8,76
2006-10-14T13:00,14.9,78
2006-10-14T14:00,14.5,78
2006-10-14T15:00,13.5,85
2006-10-14T16:00,12.8,87
2006-10-14T17:00,11.5,92
2006-10-14T18:00,10.3,97
2006-10-14T19:00,10.5,92
2006-10-14T20:00,9.5,94
2006-10-14T21:00,8.9,95
2006-10-14T22:00,8.3,96
2006-10-14T23:00,8.3,96
2006-10-15T00:00,8.1,98
2006-10-15T01:00,8.3,98
2006-10-15T02:00,8.1,97
2006-10-15T03:00,7.7,97
2006-10-15T04:00,6.9,98
2006-10-15T05:00,6.0,98
2006-10-15T06:00,5.9,99
2006-10-15T07:00,8.1,98
2006-10-15T08:00,9.8,97
2006-10-15T09:00,12.3,83
2006-10-15T10:00,14.0,68
2006-10-15T11:00,15.1,61
2006-10-15T12:00,15.6,59
2006-10-15T13:00,16.0,56
2006-10-15T14:00,16.0,56
2006-10-15T15:00,15.5,61
2006-10-15T16:00,14.2,69
2006-10-15T17:00,13.3,71
2006-10-15T18:00,13.3,68
2006-10-15T19:00,12.0,74
2006-10-15T20:00,10.1,81
2006-10-15T21:00,8.0,87
2006-10-15T22:00,6.8,92
2006-10-15T23:00,5.9,94
2006-10-16T00:00,5.4,96
2006-10-16T01:00,5.3,96
2006-10-16T02:00,5.3,95
2006-10-16T03:00,5.5,94
2006-10-16T04:00,5.9,93
2006-10-16T05:00,6.3,92
2006-10-16T06:00,6.9,90
2006-10-16T07:00,8.4,84
2006-10-16T08:00,9.6,80
2006-10-16T09:00,11.3,71
2006-10-16T10:00,12.2,61
2006-10-16T11:00,12.8,55
2006-10-16T12:00,13.3,51
2006-10-16T13:00,13.5,48
2006-10-16T14:00,13.3,47
2006-10-16T15:00,12.6,50
2006-10-16T16:00,11.2,59
2006-10-16T17:00,9.3,70
2006-10-16T18:00,8.8,66
2006-10-16T19:00,9.8,58
2006-10-16T20:00,9.2,60
2006-10-16T21:00,8.7,61
2006-10-16T22:00,8.3,63
2006-10-16T23:00,7.9,64
2006-10-17T00:00,7.5,65
2006-10-17T01:00,6.4,67
2006-10-17T02:00,6.0,69
2006-10-17T03:00,5.4,71
2006-10-17T04:00,4.9,74
2006-10-17T05:00,4.4,76
2006-10-17T06:00,4.0,78
2006-10-17T07:00,2.0,96
2006-10-17T08:00,3.4,95
2006-10-17T09:00,5.5,87
2006-10-17T10:00,7.4,79
2006-10-17T11:00,9.1,70
2006-10-17T12:00,9.8,68
2006-10-17T13:00,10.3,66
2006-10-17T14:00,10.3,65
2006-10-17T15:00,9.8,68
2006-10-17T16:00,8.8,73
2006-10-17T17:00,7.5,80
2006-10-17T18:00,7.3,77
2006-10-17T19:00,7.4,72
2006-10-17T20:00,6.7,74
2006-10-17T21:00,5.9,77
2006-10-17T22:00,3.6,84
2006-10-17T23:00,1.9,89
2006-10-18T00:00,0.9,92
2006-10-18T01:00,0.3,94
2006-10-18T02:00,-0.3,95
2006-10-18T03:00,-1.1,99
2006-10-18T04:00,-1.4,99
2006-10-18T05:00,-1.5,98
2006-10-18T06:00,-1.3,98
2006-10-18T07:00,1.8,95
2006-10-18T08:00,4.3,87
2006-10-18T09:00,6.8,77
2006-10-18T10:00,8.9,69
2006-10-18T11:00,10.5,63
2006-10-18T12:00,11.5,60
2006-10-18T13:00,12.2,58
2006-10-18T14:00,12.2,58
2006-10-18T15:00,11.4,63
2006-10-18T16:00,9.7,70
2006-10-18T17:00,8.0,79
2006-10-18T18:00,7.4,79
2006-10-18T19:00,7.1,76
2006-10-18T20:00,6.4,79
2006-10-18T21:00,4.7,85
2006-10-18T22:00,2.8,91
2006-10-18T23:00,1.7,94
2006-10-19T00:00,1.2,96
2006-10-19T01:00,0.9,96
2006-10-19T02:00,0.9,96
2006-10-19T03:00,0.9,95
2006-10-19T04:00,0.9,95
2006-10-19T05:00,0.8,95
2006-10-19T06:00,0.9,95
2006-10-19T07:00,3.7,94
2006-10-19T08:00,6.1,86
2006-10-19T09:00,8.3,78
2006-10-19T10:00,10.4,72
2006-10-19T11:00,12.1,67
2006-10-19T12:00,13.5,63
2006-10-19T13:00,14.4,61
2006-10-19T14:00,14.7,61
2006-10-19T15:00,13.9,67
2006-10-19T16:00,12.3,74
2006-10-19T17:00,10.2,84
2006-10-19T18:00,8.5,89
2006-10-19T19:00,9.5,83
2006-10-19T20:00,8.5,87
2006-10-19T21:00,7.8,90
2006-10-19T22:00,7.3,92
2006-10-19T23:00,6.2,95
2006-10-20T00:00,5.1,97
2006-10-20T01:00,5.0,98
2006-10-20T02:00,5.3,98
2006-10-20T03:00,5.0,99
2006-10-20T04:00,5.2,99
2006-10-20T05:00,5.5,99
2006-10-20T06:00,5.9,98
2006-10-20T07:00,7.3,95
2006-10-20T08:00,9.3,88
2006-10-20T09:00,11.2,83
2006-10-20T10:00,13.0,79
2006-10-20T11:00,15.1,71
2006-10-20T12:00,16.0,66
2006-10-20T13:00,16.3,65
2006-10-20T14:00,15.9,67
2006-10-20T15:00,15.0,73
2006-10-20T16:00,13.6,79
2006-10-20T17:00,12.5,84
2006-10-20T18:00,11.5,90
2006-10-20T19:00,11.1,94
2006-10-20T20:00,10.4,95
2006-10-20T21:00,9.6,97
2006-10-20T22:00,8.6,100
2006-10-20T23:00,8.1,99
2006-10-21T00:00,7.9,100
2006-10-21T01:00,7.9,100
2006-10-21T02:00,7.8,99
2006-10-21T03:00,7.8,100
2006-10-21T04:00,7.9,99
2006-10-21T05:00,8.0,99
2006-10-21T06:00,8.0,99
2006-10-21T07:00,9.1,94
2006-10-21T08:00,11.1,87
2006-10-21T09:00,13.4,79
2006-10-21T10:00,15.3,72
2006-10-21T11:00,16.7,66
2006-10-21T12:00,17.6,61
2006-10-21T13:00,17.9,59
2006-10-21T14:00,17.8,59
2006-10-21T15:00,17.0,67
2006-10-21T16:00,15.6,74
2006-10-21T17:00,15.5,67
2006-10-21T18:00,14.9,69
2006-10-21T19:00,12.2,82
2006-10-21T20:00,10.5,89
2006-10-21T21:00,9.6,92
2006-10-21T22:00,9.0,95
2006-10-21T23:00,8.3,96
2006-10-22T00:00,7.9,96
2006-10-22T01:00,7.6,96
2006-10-22T02:00,7.1,96
2006-10-22T03:00,6.1,97
2006-10-22T04:00,6.0,97
2006-10-22T05:00,6.0,97
2006-10-22T06:00,6.2,97
2006-10-22T07:00,8.3,94
2006-10-22T08:00,11.9,85
2006-10-22T09:00,15.2,73
2006-10-22T10:00,17.0,66
2006-10-22T11:00,18.0,63
2006-10-22T12:00,18.4,62
2006-10-22T13:00,18.3,63
2006-10-22T14:00,18.0,65
2006-10-22T15:00,17.1,71
2006-10-22T16:00,15.7,78
2006-10-22T17:00,14.2,85
2006-10-22T18:00,14.1,83
2006-10-22T19:00,14.5,84
2006-10-22T20:00,14.1,86
2006-10-22T21:00,13.5,88
2006-10-22T22:00,12.8,90
2006-10-22T23:00,12.0,92
2006-10-23T00:00,11.4,94
2006-10-23T01:00,10.2,96
2006-10-23T02:00,9.5,97
2006-10-23T03:00,9.5,97
2006-10-23T04:00,9.3,97
2006-10-23T05:00,9.0,98
2006-10-23T06:00,8.8,98
2006-10-23T07:00,10.8,94
2006-10-23T08:00,12.2,87
2006-10-23T09:00,14.4,80
2006-10-23T10:00,16.3,72
2006-10-23T11:00,18.0,64
2006-10-23T12:00,18.9,58
2006-10-23T13:00,19.3,55
